"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01999","5","114111","78","0","2020","2","-","Unknown Or Undefined, Alabama","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01999","5","114111","78","0","2020","3","-","Unknown Or Undefined, Alabama","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01999","5","114111","78","0","2020","4","N","Unknown Or Undefined, Alabama","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02000","5","114111","58","0","2020","1","","Alaska -- Statewide","Private","NAICS 114111 Finfish fishing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",92,83,73,109,2630353,2345245,36565,2291,"",43.94,13.31,11.09,16.69,24.15,17.80,7.96,1.76,"",-3,-3.2,9,12.2,-4,-5.2,27,32.9,-40660,-1.5,261312,12.5,2586,7.6,-354,-13.4
"02000","5","114111","58","0","2020","2","","Alaska -- Statewide","Private","NAICS 114111 Finfish fishing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",93,75,189,236,3133206,1847072,29482,1446,"",44.07,10.64,23.90,28.83,20.44,7.99,3.09,0.95,"",-2,-2.1,-78,-51.0,61,47.7,48,25.5,-450420,-12.6,-330803,-15.2,-8536,-22.5,-317,-18.0
"02000","5","114111","58","0","2020","3","","Alaska -- Statewide","Private","NAICS 114111 Finfish fishing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",95,410,297,189,6913402,5609015,91593,1781,"",44.22,44.79,33.20,22.59,39.21,25.23,12.01,1.16,"",0,0.0,22,5.7,38,14.7,-22,-10.4,-410519,-5.6,-129667,-2.3,-10040,-9.9,-189,-9.6
"02000","5","114111","58","0","2020","4","","Alaska -- Statewide","Private","NAICS 114111 Finfish fishing","State, NAICS 6-digit -- by ownership sector","All establishment sizes",95,113,96,103,2818159,1079601,17244,2084,"",44.09,14.40,13.53,15.80,18.49,11.28,5.22,1.27,"",1,1.1,-28,-19.9,-5,-5.0,14,15.7,-977130,-25.7,-200923,-15.7,-5161,-23.0,-562,-21.2
"02013","5","114111","78","0","2020","1","N","Aleutians East Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",213.90,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02013","5","114111","78","0","2020","2","N","Aleutians East Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",207.96,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02013","5","114111","78","0","2020","3","N","Aleutians East Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",207.63,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02013","5","114111","78","0","2020","4","N","Aleutians East Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",207.93,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02016","5","114111","78","0","2020","1","","Aleutians West Census Area, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,16,16,16,448629,396108,5964,2157,"",317.01,217.87,162.64,169.09,284.79,139.62,59.89,1.58,"",-1,-16.7,1,6.7,2,14.3,2,14.3,-69052,-13.3,-39319,-9.0,-904,-13.2,-621,-22.4
"02016","5","114111","78","0","2020","2","","Aleutians West Census Area, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,16,16,16,1200662,172108,2609,5772,"",317.54,170.57,235.13,181.78,721.49,42.74,15.73,3.77,"",0,0.0,1,6.7,1,6.7,1,6.7,336153,38.9,-4475,-2.5,-225,-7.9,1339,30.2
"02016","5","114111","78","0","2020","3","","Aleutians West Census Area, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,16,15,15,499293,87783,1365,2505,"",318.95,154.82,148.84,155.50,231.93,22.25,10.04,1.52,"",0,0.0,1,6.7,0,0.0,1,7.1,-395415,-44.2,-390,-0.4,-112,-7.6,-2188,-46.6
"02016","5","114111","78","0","2020","4","","Aleutians West Census Area, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,16,16,16,851935,8500,132,4096,"",326.47,183.60,250.78,296.14,556.52,5.97,2.67,2.36,"",0,0.0,2,14.3,2,14.3,2,14.3,-37727,-4.2,8500,100.0,132,100.0,-792,-16.2
"02020","5","114111","78","0","2020","1","N","Anchorage Municipality, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",6.48,0,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02020","5","114111","78","0","2020","2","N","Anchorage Municipality, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",6.46,0,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02020","5","114111","78","0","2020","3","N","Anchorage Municipality, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",6.38,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02020","5","114111","78","0","2020","4","N","Anchorage Municipality, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",6.40,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02060","5","114111","78","0","2020","1","N","Bristol Bay Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",244.34,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02060","5","114111","78","0","2020","2","N","Bristol Bay Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",237.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02060","5","114111","78","0","2020","3","N","Bristol Bay Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",233.58,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02060","5","114111","78","0","2020","4","N","Bristol Bay Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",239.74,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02063","5","114111","78","0","2020","1","N","Chugach Census Area, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",17,0,0,0,0,0,0,0,"N",439.02,0,0,0,0,0,0,0,"N",17,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02063","5","114111","78","0","2020","2","","Chugach Census Area, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",17,8,17,32,189466,189466,3012,767,"",434.45,109.27,191.45,311.45,101.86,68.08,26.05,0.47,"N",17,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02063","5","114111","78","0","2020","3","","Chugach Census Area, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",17,24,22,26,356470,326145,5188,1143,"",439.06,179.34,164.10,262.40,145.67,90.29,41.26,0.74,"N",17,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02063","5","114111","78","0","2020","4","N","Chugach Census Area, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",17,0,0,0,0,0,0,0,"N",438.65,0,0,0,0,0,0,0,"N",17,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02100","5","114111","78","0","2020","1","N","Haines Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",67.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02100","5","114111","78","0","2020","2","N","Haines Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",67.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02100","5","114111","78","0","2020","3","N","Haines Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",68.32,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02100","5","114111","78","0","2020","4","N","Haines Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",68.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02110","5","114111","78","0","2020","1","N","Juneau City and Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",9.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02110","5","114111","78","0","2020","2","N","Juneau City and Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",9.46,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02110","5","114111","78","0","2020","3","-","Juneau City and Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02110","5","114111","78","0","2020","4","-","Juneau City and Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02122","5","114111","78","0","2020","1","","Kenai Peninsula Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",17,13,15,10,113571,113571,1793,690,"",85.79,35.23,38.84,25.74,20.08,18.18,8.19,0.60,"",0,0.0,-7,-35.0,-1,-6.2,-6,-37.5,-18502,-14.0,-18502,-14.0,-546,-23.3,104,17.7
"02122","5","114111","78","0","2020","2","","Kenai Peninsula Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",17,13,31,26,385647,380907,6042,1271,"",84.73,31.20,62.30,49.48,43.64,30.27,11.61,0.90,"",0,0.0,-19,-59.4,5,19.2,-10,-27.8,-10090,-2.5,-14830,-3.7,-977,-13.9,299,30.8
"02122","5","114111","78","0","2020","3","","Kenai Peninsula Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",20,91,96,30,1387955,1256295,19914,1476,"",97.96,154.48,160.70,55.61,135.63,89.92,41.31,1.08,"",3,17.6,16,21.3,33,52.4,-6,-16.7,12277,0.9,-20849,-1.6,-2735,-12.1,-349,-19.1
"02122","5","114111","78","0","2020","4","N","Kenai Peninsula Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",21,0,0,0,0,0,0,0,"N",102.68,0,0,0,0,0,0,0,"N",4,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02130","5","114111","78","0","2020","1","N","Ketchikan Gateway Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",17.82,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02130","5","114111","78","0","2020","2","N","Ketchikan Gateway Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",17.74,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02130","5","114111","78","0","2020","3","N","Ketchikan Gateway Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",17.47,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02130","5","114111","78","0","2020","4","N","Ketchikan Gateway Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",17.64,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02150","5","114111","78","0","2020","1","","Kodiak Island Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",29,32,20,39,1402086,1182185,17790,3556,"",647.79,312.02,161.03,319.34,892.13,631.04,271.90,3.42,"",0,0.0,0,0.0,-22,-52.4,3,8.3,-536302,-27.7,-251377,-17.5,-5512,-23.7,-511,-12.6
"02150","5","114111","78","0","2020","2","","Kodiak Island Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",29,25,62,57,603430,431458,6567,967,"",647.51,185.59,402.71,340.68,261.14,102.18,37.63,0.83,"",-1,-3.3,-14,-35.9,24,63.2,36,171.4,-344082,-36.3,97844,29.3,960,17.1,-1264,-56.7
"02150","5","114111","78","0","2020","3","","Kodiak Island Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",30,80,92,61,2301955,1747781,27427,2280,"",660.45,431.17,518.78,380.05,761.31,335.68,152.41,1.71,"",-1,-3.2,24,42.9,10,12.2,-27,-30.7,274078,13.5,96985,5.9,-1688,-5.8,209,10.1
"02150","5","114111","78","0","2020","4","","Kodiak Island Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",29,43,37,32,1016736,348331,5359,2095,"",642.94,289.76,288.82,305.92,466.43,205.18,91.38,1.58,"",-3,-9.4,-5,-10.4,-8,-17.8,-10,-23.8,-797447,-44.0,-160861,-31.6,-3364,-38.6,-1006,-32.4
"02164","5","114111","78","0","2020","1","N","Lake and Peninsula Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",88.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02164","5","114111","78","0","2020","2","N","Lake and Peninsula Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",86.93,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02164","5","114111","78","0","2020","3","N","Lake and Peninsula Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",86.09,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02164","5","114111","78","0","2020","4","N","Lake and Peninsula Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",87.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02195","5","114111","78","0","2020","1","N","Petersburg Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",330.88,0,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02195","5","114111","78","0","2020","2","","Petersburg Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,6,7,6,70789,70789,1683,860,"",400.22,210.27,215.31,165.30,153.73,100.83,55.79,0.79,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02195","5","114111","78","0","2020","3","","Petersburg Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,10,10,7,175245,147510,5225,1498,"",332.99,239.62,257.44,196.64,268.60,133.76,126.43,1.15,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02195","5","114111","78","0","2020","4","N","Petersburg Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",334.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02220","5","114111","78","0","2020","1","N","Sitka City and Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",88.73,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02220","5","114111","78","0","2020","2","N","Sitka City and Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",89.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02220","5","114111","78","0","2020","3","N","Sitka City and Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",88.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02220","5","114111","78","0","2020","4","N","Sitka City and Borough, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",88.01,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02999","5","114111","78","0","2020","1","N","Unknown Or Undefined, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",26.24,0,0,0,0,0,0,0,"N",-2,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02999","5","114111","78","0","2020","2","N","Unknown Or Undefined, Alaska","Private","NAICS 114111 Finfish fishing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",24.78,0,0,0,0,0,0,0,"N",-2,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
