LANDING_YEAR,LANDING_MONTH,PORT_NAME,AGENCY_CODE,SDM_SPAWN_90,SDM_SPAWN_100,SDM_SPAWN_200,SDM_SPAWN_300,SDM_SPAWN_5_100
2000,4,ABERDEEN,W,0.098117386,0.091508582,0.039215686,0.024872825,0.091757246
2000,4,ALAMEDA,C,0.01969112,0.0159375,0.005957006,0.003648539,0.015987461
2000,4,ANACORTES,W,0,0,0.040485313,0.031517413,0
2000,4,ASTORIA,O,0.085324232,0.076373626,0.03852459,0.022577748,0.076584022
2000,4,AVALON,C,0.025474255,0.027103825,0.022213092,0.012849024,0.027192982
2000,4,AVILA,C,0.007142857,0.005806452,0.007930108,0.007766643,0.00399137
2000,4,BELLINGHAM BAY,W,0,0,0.032786885,0.030972222,0
2000,4,BERKELEY,C,0.019615385,0.016088328,0.005947763,0.003979239,0.016139241
2000,4,BIG CREEK,C,0,0,0,0.001697477,0
2000,4,BLAINE,W,NA,NA,0.03185438,0.031545209,NA
2000,4,BODEGA BAY,C,0.011410256,0.012654321,0.00691339,0.006620848,0.012654321
2000,4,BOLINAS,C,0.020592021,0.016563147,0.005989583,0.004957915,0.016614746
2000,4,BROOKINGS,O,0.063176895,0.05994152,0.027875244,0.017576348,0.05994152
2000,4,CATALINA ISLAND,C,0.02568306,0.027464009,0.023072702,0.012863327,0.027555556
2000,4,CHARLESTON (COOS BAY),O,0.056537102,0.054131054,0.02804878,0.018944462,0.054285714
2000,4,CHINOOK,W,0.087683616,0.078229449,0.039840728,0.022948762,0.078442029
2000,4,CRESCENT CITY,C,0.063405797,0.057184751,0.029926471,0.016356513,0.054411765
2000,4,DANA POINT,C,0.022628726,0.023747277,0.018922614,0.013863117,0.023825137
2000,4,DILLON BEACH,C,0.011410256,0.009156379,0.005924781,0.006285845,0.009156379
2000,4,EMERYVILLE,C,0.019465649,0.015740741,0.005957006,0.003984754,0.015789474
2000,4,EUREKA,C,0.067757576,0.064079602,0.024054726,0.014705557,0.064079602
2000,4,FIELDS LANDING,C,0.069268897,0.064464464,0.024054726,0.014715312,0.064658635
2000,4,FORT BRAGG,C,0.019799499,0.021580547,0.015149216,0.011009691,0.021580547
2000,4,GARIBALDI (TILLAMOOK),O,0.074036281,0.068416206,0.03600184,0.023285685,0.068605725
2000,4,GAVIOTA,C,0.032133333,0.029557713,0.013620363,0.009388148,0.02965368
2000,4,GOLETA,C,0.033866667,0.027400216,0.017087063,0.009435786,0.027400216
2000,4,GUADALUPE,C,0.004365079,0.011612903,0.007942919,0.008150808,0.011650485
2000,4,HUMBOLDT,C,0.068757688,0.063888889,0.022562189,0.014705557,0.063888889
2000,4,HUNTINGTON BEACH,C,0.022628726,0.020479303,0.020502321,0.013112225,0.017704918
2000,4,ILWACO,W,0.087683616,0.078442029,0.038835834,0.023114943,0.078655767
2000,4,LACONNER,W,0,0,0.036626228,0.030275444,0
2000,4,LONG BEACH,C,0.014227642,0.018874172,0.022677596,0.012,0.018936877
2000,4,LOS ANGELES,C,0.013090418,0.011982571,0.018927015,0.011695467,0.011982571
2000,4,MARCONI,C,0.011323155,0.011451943,0.005933953,0.005769672,0.011451943
2000,4,MILL CREEK,C,0,0,0,0.010059106,0
2000,4,MISSION BAY,C,0.028650138,0.026182618,0.016034483,0.016864817,0.026269316
2000,4,MONTEREY,C,0.007142857,0.00809674,0.004493788,0.002583069,0.008122363
2000,4,MORRO BAY,C,0.005687831,0.004608789,0.007710843,0.006942463,0.004623656
2000,4,MOSS LANDING,C,0.010065359,0.00809674,0.004739336,0.00292603,0.008122363
2000,4,NASELLE,W,0.086510591,0.078442029,0.038995434,0.023381002,0.078655767
2000,4,NATIONAL CITY,C,0.027134986,0.022958057,0.015572233,0.016466827,0.02303433
2000,4,NEAH BAY,W,0.114634146,0.110909091,0.048855388,0.030885381,0.110909091
2000,4,NEWPORT,O,0.065969803,0.057987073,0.03071345,0.021804433,0.057987073
2000,4,NEWPORT BEACH,C,0.022537112,0.018132465,0.01810227,0.013562026,0.018132465
2000,4,OCEANSIDE,C,0.024489796,0.023713647,0.014583333,0.015609969,0.02379349
2000,4,OXNARD,C,0.017001339,0.017046688,0.019831568,0.010966184,0.015686275
2000,4,PINOLE,C,0.019465649,0.016460905,0.005994266,0.004269067,0.016511868
2000,4,PLAYA DEL REY,C,0.014227642,0.018874172,0.022677596,0.012,0.018936877
2000,4,POINT ARENA,C,0.012849873,0.010553814,0.011710324,0.00942945,0.0106204
2000,4,POINT LOMA,C,0.032782369,0.026269316,0.016408046,0.017247464,0.023111111
2000,4,PORT HUENEME,C,0.017139001,0.023497268,0.020663404,0.010958243,0.023497268
2000,4,PORT ORFORD,O,0.063928571,0.054310345,0.028561099,0.019231181,0.054310345
2000,4,PRINCETON / HALF MOON BAY,C,0.016602317,0.013395639,0.004322917,0.003486217,0.0134375
2000,4,REDONDO BEACH,C,0.014725569,0.017923497,0.022686323,0.011782142,0.017982456
2000,4,RICHMOND,C,0.01969112,0.016460905,0.005952381,0.004258748,0.016460905
2000,4,SAN DIEGO,C,0.032513661,0.026444444,0.016755952,0.017072797,0.026444444
2000,4,SAN FRANCISCO,C,0.01954023,0.01588785,0.006008359,0.0039889,0.0159375
2000,4,SAN PEDRO,C,0.020242915,0.01875,0.022585034,0.012,0.018811881
2000,4,SAN SIMEON,C,0.005401845,0.004366347,0.004487179,0.005389364,0.002136752
2000,4,SANTA BARBARA,C,0.034002677,0.027224009,0.016734034,0.009388148,0.027224009
2000,4,SANTA CRUZ,C,0.010588235,0.0109375,0.004919758,0.003189625,0.010971787
2000,4,SANTA MONICA,C,0.018292683,0.014802632,0.021758122,0.011441872,0.014851485
2000,4,SAUSALITO,C,0.014414414,0.014078675,0.005933953,0.00528918,0.014078675
2000,4,SEAL BEACH,C,0.022446237,0.020546448,0.020986645,0.012582697,0.017434211
2000,4,SHELTER COVE,C,0.043283582,0.038066465,0.019205631,0.012474849,0.035555556
2000,4,SOUTH SAN FRANCISCO,C,0.01969112,0.015740741,0.005994266,0.003651069,0.015740741
2000,4,TACOMA,W,0,0,0.037838608,0.023688371,0
2000,4,TERMINAL ISLAND,C,0.020080321,0.01726776,0.021875855,0.012022472,0.01726776
2000,4,THE DALLES,W,0,0,0.004032258,0.021355236,0
2000,4,TRINIDAD,C,0.066422466,0.062400794,0.025296736,0.014680313,0.062587065
2000,4,VALLEJO,C,0.013461538,0.014078675,0.005966278,0.004934022,0.014122534
2000,4,VENTURA,C,0.021102151,0.017271727,0.018191721,0.010703919,0.014569536
2000,4,WESTPORT,W,0.109666667,0.096276113,0.03908046,0.024737945,0.096539162
2000,4,WHIDBY ISLAND,W,0,0,0.036111111,0.026635785,0
2000,4,WILLOW CREEK,C,0.06,0.05628091,0.023139881,0.01497744,0.05628091
2000,4,WILMINGTON,C,0.014227642,0.018874172,0.022677596,0.012,0.018936877
2000,4,WINCHESTER BAY,O,0.052816901,0.051428571,0.027730294,0.020040122,0.051289398
2000,5,ABERDEEN,W,0.096238345,0.090654778,0.039291588,0.023798419,0.090901122
2000,5,ALAMEDA,C,0.003861004,0.003125,0.002331002,0.002089456,0.003134796
2000,5,ANACORTES,W,0,0,0.043443332,0.032233991,0
2000,5,ASTORIA,O,0.083452604,0.07302375,0.037215759,0.02140397,0.073224918
2000,5,AVALON,C,0.02307894,0.025171867,0.014180825,0.007496592,0.025254669
2000,5,AVILA,C,0.002944188,0.00239334,0.004604579,0.004560464,0.001983506
2000,5,BELLINGHAM BAY,W,0,0,0.037772909,0.031747312,0
2000,5,BERKELEY,C,0.003846154,0.003154574,0.002327386,0.002433307,0.003164557
2000,5,BIG CREEK,C,0,0,0,3.04E-04,0
2000,5,BLAINE,W,NA,NA,0.036661896,0.032486614,NA
2000,5,BODEGA BAY,C,0.003598015,0.005973716,0.003606337,0.004700144,0.005973716
2000,5,BOLINAS,C,0.003861004,0.00310559,0.00234375,0.003425536,0.003115265
2000,5,BROOKINGS,O,0.050425061,0.049613281,0.022047727,0.014253076,0.049613281
2000,5,CATALINA ISLAND,C,0.023268112,0.025506377,0.015027214,0.007504937,0.025591398
2000,5,CHARLESTON (COOS BAY),O,0.050267867,0.047605919,0.022978664,0.015106516,0.047741935
2000,5,CHINOOK,W,0.084199016,0.074132354,0.038709677,0.021755696,0.074333801
2000,5,CRESCENT CITY,C,0.046400187,0.041055718,0.024098672,0.013196002,0.038614801
2000,5,DANA POINT,C,0.022554419,0.02192705,0.011802376,0.008301995,0.021998942
2000,5,DILLON BEACH,C,0.003598015,0.002887296,0.002393179,0.004484604,0.002887296
2000,5,EMERYVILLE,C,0.003816794,0.00308642,0.002331002,0.00243668,0.003095975
2000,5,EUREKA,C,0.051612903,0.049109292,0.019186326,0.012049996,0.049109292
2000,5,FIELDS LANDING,C,0.05276412,0.049404243,0.019186326,0.01205799,0.049553051
2000,5,FORT BRAGG,C,0.020373514,0.022159035,0.012531206,0.007470174,0.022159035
2000,5,GARIBALDI (TILLAMOOK),O,0.068136932,0.063625022,0.032057704,0.021852884,0.063801269
2000,5,GAVIOTA,C,0.019870968,0.016494415,0.008280705,0.006258507,0.016547968
2000,5,GOLETA,C,0.019870968,0.016076835,0.010682695,0.006290264,0.016076835
2000,5,GUADALUPE,C,5.12E-04,0.005619147,0.004612017,0.004934268,0.005637332
2000,5,HUMBOLDT,C,0.052374717,0.048963134,0.017934521,0.012049996,0.048963134
2000,5,HUNTINGTON BEACH,C,0.02294781,0.019080751,0.01323611,0.007700633,0.016710735
2000,5,ILWACO,W,0.084527064,0.074333801,0.038287198,0.021913237,0.074536345
2000,5,LACONNER,W,0,0,0.039302287,0.030947863,0
2000,5,LONG BEACH,C,0.014555468,0.016022217,0.014965627,0.007211336,0.016075447
2000,5,LOS ANGELES,C,0.013451744,0.010858107,0.013019186,0.007113255,0.010858107
2000,5,MARCONI,C,0.003570549,0.003067485,0.002321981,0.004251493,0.003067485
2000,5,MILL CREEK,C,0,0,0,0.007371113,0
2000,5,MISSION BAY,C,0.016395628,0.014904716,0.009427141,0.011775401,0.01495407
2000,5,MONTEREY,C,0,2.04E-04,7.42E-04,6.14E-04,2.04E-04
2000,5,MORRO BAY,C,0.002944188,0.002385645,0.004586086,0.003658368,0.00239334
2000,5,MOSS LANDING,C,2.53E-04,2.04E-04,0.001274015,9.63E-04,2.04E-04
2000,5,NASELLE,W,0.083396267,0.074333801,0.038444543,0.022165465,0.074536345
2000,5,NATIONAL CITY,C,0.016395628,0.013138218,0.009411124,0.011232304,0.013181867
2000,5,NEAH BAY,W,0.135719906,0.129032258,0.050467391,0.031461022,0.129032258
2000,5,NEWPORT,O,0.052377206,0.046912698,0.026825127,0.019416989,0.046912698
2000,5,NEWPORT BEACH,C,0.022854904,0.018388148,0.01135251,0.008093467,0.018388148
2000,5,OCEANSIDE,C,0.016063199,0.016670275,0.009252099,0.010691567,0.016726404
2000,5,OXNARD,C,0.011918642,0.012924241,0.013276547,0.006884058,0.012966477
2000,5,PINOLE,C,0.003816794,0.00308642,0.002345582,0.002735627,0.003095975
2000,5,PLAYA DEL REY,C,0.014555468,0.016022217,0.014965627,0.007211336,0.016075447
2000,5,POINT ARENA,C,0.010711647,0.008797654,0.009543218,0.006447205,0.00885316
2000,5,POINT LOMA,C,0.01866169,0.01495407,0.009677419,0.011938472,0.012150538
2000,5,PORT HUENEME,C,0.01201515,0.016287678,0.013655739,0.006879073,0.016287678
2000,5,PORT ORFORD,O,0.057258065,0.048016314,0.022391715,0.015439935,0.048016314
2000,5,PRINCETON / HALF MOON BAY,C,7.47E-04,6.03E-04,7.81E-04,0.001681275,6.05E-04
2000,5,REDONDO BEACH,C,0.013343697,0.014172396,0.01495337,0.007099404,0.014219015
2000,5,RICHMOND,C,0.003861004,0.00308642,0.002329193,0.002729014,0.00308642
2000,5,SAN DIEGO,C,0.018508726,0.015053763,0.010224654,0.011835373,0.015053763
2000,5,SAN FRANCISCO,C,0.003831418,0.003115265,0.002351097,0.002439215,0.003125
2000,5,SAN PEDRO,C,0.018545122,0.015916808,0.014904542,0.007211336,0.015969339
2000,5,SAN SIMEON,C,0.002932551,0.002370401,0.001473325,0.002159728,4.14E-04
2000,5,SANTA BARBARA,C,0.019950771,0.015973447,0.011004772,0.006258507,0.015973447
2000,5,SANTA CRUZ,C,2.53E-04,4.03E-04,0.00127301,0.001311579,4.04E-04
2000,5,SANTA MONICA,C,0.015735641,0.012733447,0.014319305,0.006959016,0.012456084
2000,5,SAUSALITO,C,0.003861004,0.00310559,0.002321981,0.003672011,0.00310559
2000,5,SEAL BEACH,C,0.022762747,0.01914331,0.014032126,0.007473529,0.015916808
2000,5,SHELTER COVE,C,0.039841117,0.032940259,0.014888337,0.009595206,0.030791789
2000,5,SOUTH SAN FRANCISCO,C,0.003861004,0.00308642,0.002345582,0.002090904,0.00308642
2000,5,TACOMA,W,0,0,0.038660007,0.02334154,0
2000,5,TERMINAL ISLAND,C,0.018396165,0.015864622,0.014157559,0.00722484,0.015864622
2000,5,THE DALLES,W,0,0,0.004032258,0.021355236,0
2000,5,TRINIDAD,C,0.045610304,0.044642857,0.02053221,0.012034207,0.044776119
2000,5,VALLEJO,C,0.003846154,0.00310559,0.00233463,0.003409028,0.003115265
2000,5,VENTURA,C,0.015998959,0.013094858,0.011622391,0.006894049,0.011322367
2000,5,WESTPORT,W,0.108172043,0.096158917,0.03908046,0.023610266,0.096421646
2000,5,WHIDBY ISLAND,W,0,0,0.037344913,0.026990679,0
2000,5,WILLOW CREEK,C,0.040938416,0.039915765,0.018361175,0.01230045,0.039915765
2000,5,WILMINGTON,C,0.014555468,0.016022217,0.014965627,0.007211336,0.016075447
2000,5,WINCHESTER BAY,O,0.041344843,0.040552995,0.023320467,0.01678809,0.040669193
2000,6,ABERDEEN,W,0.073864895,0.069376694,0.027084967,0.01519411,0.069565217
2000,6,ALAMEDA,C,0.003861004,0.003125,0.002460502,0.00165108,0.003134796
2000,6,ANACORTES,W,0,0,0.02752235,0.023756219,0
2000,6,ASTORIA,O,0.063481229,0.054304029,0.024408015,0.013135736,0.054453627
